DIVISION,YEAR,VARIABLE_ANTECEDENTE_ENC,VARIABLE_CONSECUENTE_ENC,VARIABLE_ANTECEDENTE,VARIABLE_CONSECUENTE,ANTECEDENT,CONSECUENT,VARIABLE_ANTECEDENTE_VALOR,VARIABLE_CONSECUENTE_VALOR,N_ROWS,CHI_2,P_VALUE,EXPECTED_MIN,SUPPORT,CONFIDENCE,LIFT,CONVICTION
mujeres,2020,VIC_OTRAS_VICTIMAS_ENC,VIOLENCIA_SEXUAL_ENC,VIC_OTRAS_VICTIMAS,VIOLENCIA_SEXUAL,VIC_OTRAS_VICTIMAS_ENC=1,VIOLENCIA_SEXUAL_ENC=0,no,no presente,9972,13.193754629700933,0.00028088359221452986,68.73997192137986,0.5988768551945447,0.9862923203963666,1.0039100764512163,1.2802412087561381
mujeres,2020,VIC_OTRAS_VICTIMAS_ENC,VIOLENCIA_PATRIMONIAL_ENC,VIC_OTRAS_VICTIMAS,VIOLENCIA_PATRIMONIAL,VIC_OTRAS_VICTIMAS_ENC=1,VIOLENCIA_PATRIMONIAL_ENC=0,no,no presente,9972,124.08466905837959,8.072449666702427e-29,535.3861813076614,0.5429201764941837,0.8941370767960364,1.0356992600546027,1.2911291901319062
mujeres,2020,VIOLENCIA_FISICA_ENC,VIOLENCIA_PSICOLOGICA_ENC,VIOLENCIA_FISICA,VIOLENCIA_PSICOLOGICA,VIOLENCIA_FISICA_ENC=0,VIOLENCIA_PSICOLOGICA_ENC=1,no presente,presente,16279,1447.4707259944537,0.0,1016.8769580441059,0.44677191473677746,0.9749329758713137,1.1288004206407622,5.437844478490834
mujeres,2020,VIOLENCIA_FISICA_ENC,VIOLENCIA_SEXUAL_ENC,VIOLENCIA_FISICA,VIOLENCIA_SEXUAL,VIOLENCIA_FISICA_ENC=0,VIOLENCIA_SEXUAL_ENC=0,no presente,no presente,16279,12.306601762339511,0.00045135898808986157,120.0638859880828,0.452607654032803,0.9876675603217158,1.0038234509881507,1.3050421331790034
mujeres,2020,VIOLENCIA_FISICA_ENC,GANA_MAS_LA_VICTIMA_ENC,VIOLENCIA_FISICA,GANA_MAS_LA_VICTIMA,VIOLENCIA_FISICA_ENC=1,GANA_MAS_LA_VICTIMA_ENC=0,presente,no,16279,76.31025352770057,2.424218943489228e-18,870.6923029670127,0.4894649548498065,0.9035037986166232,1.0228902105626267,1.2095272460236979
mujeres,2020,VIOLENCIA_PSICOLOGICA_ENC,VIC_ES_INDIGENA_ENC,VIOLENCIA_PSICOLOGICA,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,VIOLENCIA_PSICOLOGICA_ENC=1,no,presente,13594,147.11060859737512,7.422525437028026e-34,676.6458731793439,0.5547300279535089,0.8970973114442066,1.0316505246402625,1.2674614059726894
mujeres,2020,VIOLENCIA_PSICOLOGICA_ENC,AGR_ES_INDIGENA_ENC,VIOLENCIA_PSICOLOGICA,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,VIOLENCIA_PSICOLOGICA_ENC=1,no,presente,13528,147.02957187434245,7.731551815087009e-34,675.3696037847427,0.5527054997043169,0.8978146013448607,1.0318270263353388,1.2710110289427463
mujeres,2020,VIOLENCIA_SEXUAL_ENC,VIOLENCIA_PATRIMONIAL_ENC,VIOLENCIA_SEXUAL,VIOLENCIA_PATRIMONIAL,VIOLENCIA_PATRIMONIAL_ENC=0,VIOLENCIA_SEXUAL_ENC=0,no presente,no presente,16279,97.36578333486732,5.763341297981272e-23,29.742367467289146,0.8752994655691382,0.9873882613817476,1.0035395833822482,1.2761407369050795
mujeres,2020,DIF_ALFAB_ENC,VIC_ES_INDIGENA_ENC,DIF_ALFAB,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,DIF_ALFAB_ENC=2,no,iguales,13305,524.4201967816938,1.3292331679095157e-114,228.5002630590004,0.563923337091319,0.9145538761579717,1.060219510523814,1.6079366754732105
mujeres,2020,DIF_ALFAB_ENC,AGR_ES_INDIGENA_ENC,DIF_ALFAB,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,DIF_ALFAB_ENC=2,no,iguales,13257,463.8679185510568,1.8722391423349193e-101,231.29524025043372,0.5596288753111563,0.9116490538215778,1.0579246766905337,1.5649699359671203
mujeres,2020,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,AGR_ES_INDIGENA_ENC=1,no,no,13240,10448.37668837947,0.0,1944.8768882175227,0.5903323262839879,0.9549175320708614,1.5520633592705873,8.534208785718109
mujeres,2020,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,VIC_ES_INDIGENA,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,VIC_ES_INDIGENA_ENC=1,no,no,13240,10448.37668837947,0.0,1944.8768882175227,0.5903323262839879,0.959489319911613,1.5520633592705873,9.42461525760472
mujeres,2020,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC=2,AGR_ES_INDIGENA_ENC=2,si,si,13240,10448.37668837947,0.0,1944.8768882175227,0.3568731117824773,0.9347181008902077,2.429459689003995,9.424615345881955
mujeres,2020,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,VIC_ES_INDIGENA,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=2,VIC_ES_INDIGENA_ENC=2,si,si,13240,10448.37668837947,0.0,1944.8768882175227,0.3568731117824773,0.9275618374558304,2.429459689003995,8.534208857206556
mujeres,2020,VIC_ES_INDIGENA_ENC,GANA_MAS_LA_VICTIMA_ENC,VIC_ES_INDIGENA,GANA_MAS_LA_VICTIMA,VIC_ES_INDIGENA_ENC=2,GANA_MAS_LA_VICTIMA_ENC=0,si,no,13594,160.26225355800835,9.916293622635238e-37,636.1921435927616,0.3521406502868913,0.9227062451811874,1.0516700508923502,1.5865140532716373
mujeres,2020,AGR_ES_INDIGENA_ENC,GANA_MAS_LA_VICTIMA_ENC,AGR_ES_INDIGENA,GANA_MAS_LA_VICTIMA,AGR_ES_INDIGENA_ENC=2,GANA_MAS_LA_VICTIMA_ENC=0,si,no,13528,156.73784075564947,5.840304483171545e-36,638.468361916026,0.35437610881135423,0.921923076923077,1.0509627862657271,1.5725821520655157
mujeres,2021,AGR_ALFAB_ENC,AGR_EST_CIV_ENC,AGR_ALFAB,AGR_EST_CIV,AGR_EST_CIV_ENC=0,AGR_ALFAB_ENC=0,casados(as),alfabeta,15930,105.04903600850615,1.275276905681173e-22,110.73747645951036,0.4229127432517263,0.9120075808853391,1.0221106489027332,1.2242109088745072
mujeres,2021,AGR_ALFAB_ENC,VIC_ALFAB_ENC,AGR_ALFAB,VIC_ALFAB,VIC_ALFAB_ENC=0,AGR_ALFAB_ENC=0,alfabeta,alfabeta,20165,3286.4512609134517,0.0,278.72045623605254,0.8181502603520953,0.9463118045199036,1.053867429068529,1.9009396481014578
mujeres,2021,AGR_ALFAB_ENC,VIC_ALFAB_ENC,AGR_ALFAB,VIC_ALFAB,AGR_ALFAB_ENC=0,VIC_ALFAB_ENC=0,alfabeta,alfabeta,20165,3286.4512609134517,0.0,278.72045623605254,0.8181502603520953,0.9111393383774231,1.053867429068529,1.5241016259583835
mujeres,2021,AGR_ALFAB_ENC,VIC_NIV_ESCOLARIDAD_ENC,AGR_ALFAB,VIC_NIV_ESCOLARIDAD,VIC_NIV_ESCOLARIDAD_ENC=4,AGR_ALFAB_ENC=0,primaria,alfabeta,19666,3019.3804711935545,0.0,92.19897284653717,0.3571138004678125,0.9209284028324154,1.0272235250469222,1.3086631154657546
mujeres,2021,AGR_ALFAB_ENC,AGR_NIV_ESCOLARIDAD_ENC,AGR_ALFAB,AGR_NIV_ESCOLARIDAD,AGR_NIV_ESCOLARIDAD_ENC=4,AGR_ALFAB_ENC=0,primaria,alfabeta,19361,14319.375123325395,0.0,70.50074892825783,0.4108775373172873,1.0,1.1193917668825162,106657713.96105571
mujeres,2021,AGR_ALFAB_ENC,DIF_ALFAB_ENC,AGR_ALFAB,DIF_ALFAB,DIF_ALFAB_ENC=2,AGR_ALFAB_ENC=0,iguales,alfabeta,20165,8701.3522500002,0.0,95.52630795933548,0.8181502603520953,0.936322360953462,1.042742608307647,1.6027293293138463
mujeres,2021,AGR_ALFAB_ENC,DIF_ALFAB_ENC,AGR_ALFAB,DIF_ALFAB,AGR_ALFAB_ENC=0,DIF_ALFAB_ENC=2,alfabeta,iguales,20165,8701.3522500002,0.0,95.52630795933548,0.8181502603520953,0.9111393383774231,1.042742608307647,1.4202997576214156
mujeres,2021,AGR_ALFAB_ENC,VIC_ES_INDIGENA_ENC,AGR_ALFAB,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,AGR_ALFAB_ENC=0,no,alfabeta,17661,559.9299023946444,8.706981257091384e-124,559.5417020553763,0.635581224166242,0.9383882293930781,1.0405521767634303,1.593566185729152
mujeres,2021,AGR_ALFAB_ENC,AGR_ES_INDIGENA_ENC,AGR_ALFAB,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,AGR_ALFAB_ENC=0,no,alfabeta,17567,567.2984187266711,2.1726293813977796e-125,561.261114589856,0.6351682131268857,0.9381200605347234,1.0411242089464583,1.5988299815131262
mujeres,2021,AGR_EST_CIV_ENC,AGR_SEXO_ENC,AGR_EST_CIV,AGR_SEXO,AGR_EST_CIV_ENC=0,AGR_SEXO_ENC=0,casados(as),hombres,16208,1374.4553804224865,1.0283177825223018e-297,99.64832181638697,0.43009624876604147,0.9274880255455029,1.02556460076692,1.3188412834232548
mujeres,2021,AGR_EST_CIV_ENC,AGR_SEXO_ENC,AGR_EST_CIV,AGR_SEXO,AGR_EST_CIV_ENC=4,AGR_SEXO_ENC=0,unidos(as),hombres,16208,1374.4553804224865,1.0283177825223018e-297,99.64832181638697,0.33545162882527146,0.9463881636205396,1.0464633207778486,1.7837811842763402
mujeres,2021,AGR_EST_CIV_ENC,AGR_TRABAJA_ENC,AGR_EST_CIV,AGR_TRABAJA,AGR_EST_CIV_ENC=0,AGR_TRABAJA_ENC=2,casados(as),si,15630,1021.6733638205224,3.5765841597279653e-221,159.87408829174663,0.4040307101727447,0.8752598752598753,1.0402487909901794,1.2714853811483628
mujeres,2021,AGR_EST_CIV_ENC,AGR_TRABAJA_ENC,AGR_EST_CIV,AGR_TRABAJA,AGR_EST_CIV_ENC=4,AGR_TRABAJA_ENC=2,unidos(as),si,15630,1021.6733638205224,3.5765841597279653e-221,159.87408829174663,0.3127959053103007,0.8790003595828838,1.0446943669896187,1.310791044201735
mujeres,2021,AGR_EST_CIV_ENC,VIC_ALFAB_ENC,AGR_EST_CIV,VIC_ALFAB,AGR_EST_CIV_ENC=0,VIC_ALFAB_ENC=0,casados(as),alfabeta,16149,100.169959977932,1.4287321621392622e-21,153.74233698681033,0.4081367267323054,0.8795036028823059,1.031902330931877,1.2256562486423221
mujeres,2021,AGR_EST_CIV_ENC,VIC_DISC_ENC,AGR_EST_CIV,VIC_DISC,AGR_EST_CIV_ENC=4,VIC_DISC_ENC=2,unidos(as),sin discapacidad,15713,8.632469182765137,0.03459837232326686,5.600458219308853,0.35117418697893465,0.9962087019317566,1.0018193493410363,1.477187137838665
mujeres,2021,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,AGR_EST_CIV,VIC_EST_CIV,VIC_EST_CIV_ENC=0,AGR_EST_CIV_ENC=0,casados(as),casados(as),15882,28129.458887976583,0.0,67.38194182092936,0.42274272761616927,0.8806400839454355,1.8967081384894773,4.488112982736673
mujeres,2021,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,AGR_EST_CIV,VIC_EST_CIV,AGR_EST_CIV_ENC=0,VIC_EST_CIV_ENC=0,casados(as),casados(as),15882,28129.458887976583,0.0,67.38194182092936,0.42274272761616927,0.9104963384865744,1.8967081384894773,5.809367887377976
mujeres,2021,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,AGR_EST_CIV,VIC_EST_CIV,VIC_EST_CIV_ENC=4,AGR_EST_CIV_ENC=4,unidos(as),unidos(as),15882,28129.458887976583,0.0,67.38194182092936,0.32439239390504976,0.9186875891583453,2.5879028540285276,7.932453502128373
mujeres,2021,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,AGR_EST_CIV,VIC_EST_CIV,AGR_EST_CIV_ENC=4,VIC_EST_CIV_ENC=4,unidos(as),unidos(as),15882,28129.458887976583,0.0,67.38194182092936,0.32439239390504976,0.9137992195814119,2.5879028540285276,7.504524278076603
mujeres,2021,AGR_EST_CIV_ENC,VIC_REL_AGR_ENC,AGR_EST_CIV,VIC_REL_AGR,VIC_REL_AGR_ENC=1,AGR_EST_CIV_ENC=0,esposos(as),casados(as),16208,24291.15857240417,0.0,109.9988894373149,0.3521100691016782,0.9932126696832579,2.1418295569752854,79.01166983311673
mujeres,2021,AGR_EST_CIV_ENC,VIC_REL_AGR_ENC,AGR_EST_CIV,VIC_REL_AGR,AGR_EST_CIV_ENC=0,VIC_REL_AGR_ENC=1,casados(as),esposos(as),16208,24291.15857240417,0.0,109.9988894373149,0.3521100691016782,0.7593134646088345,2.1418295569752854,2.6818438680684684
mujeres,2021,AGR_EST_CIV_ENC,VIC_RANGO_EDAD_ENC,AGR_EST_CIV,VIC_RANGO_EDAD,AGR_EST_CIV_ENC=4,VIC_RANGO_EDAD_ENC=0,unidos(as),adulto joven,16208,436.39912420258486,2.8840846386071725e-94,225.5909427443238,0.30256663376110565,0.8536118363794604,1.0894826871437355,1.4789312116012476
mujeres,2021,AGR_EST_CIV_ENC,GANA_MAS_LA_VICTIMA_ENC,AGR_EST_CIV,GANA_MAS_LA_VICTIMA,AGR_EST_CIV_ENC=4,GANA_MAS_LA_VICTIMA_ENC=0,unidos(as),no,16208,134.6758800030802,5.31225329265484e-29,128.7713474827246,0.3199654491609082,0.9026979982593559,1.029984453064952,1.2700760950374237
mujeres,2021,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,AGR_GRUPET,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,AGR_GRUPET_ENC=2,no,ladinos(as),17824,13621.842237007877,0.0,5.790619389587073,0.6404847396768402,0.944251447477254,1.417888609927091,5.991975836665419
mujeres,2021,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC=2,VIC_ES_INDIGENA_ENC=1,ladinos(as),no,17824,13621.842237007877,0.0,5.790619389587073,0.6404847396768402,0.9617523167649537,1.417888609927091,8.41099490422239
mujeres,2021,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC=2,AGR_ES_INDIGENA_ENC=1,ladinos(as),no,17832,17832.0,0.0,6.13195379093764,0.6772655899506506,1.0,1.4765256272253044,322734410.0493494
mujeres,2021,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,AGR_GRUPET,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,AGR_GRUPET_ENC=2,no,ladinos(as),17832,17832.0,0.0,6.13195379093764,0.6772655899506506,1.0,1.4765256272253044,322734410.0493494
mujeres,2021,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC=3,AGR_ES_INDIGENA_ENC=2,maya,si,17832,17832.0,0.0,6.13195379093764,0.3116868550919695,1.0,3.098523023457863,677265589.9506506
mujeres,2021,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,AGR_GRUPET,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=2,AGR_GRUPET_ENC=3,si,maya,17832,17832.0,0.0,6.13195379093764,0.3116868550919695,0.965768896611642,3.098523023457863,20.10782757982316
mujeres,2021,AGR_NACIONAL_ENC,AGR_ES_INDIGENA_ENC,AGR_NACIONAL,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,AGR_NACIONAL_ENC=1,no,guatemalteca,17745,102.76547786739735,3.77266783859265e-24,15.850098619329389,0.6765285996055227,1.0,1.0027689873417722,2761341.222879632
mujeres,2021,AGR_SEXO_ENC,AGR_TRABAJA_ENC,AGR_SEXO,AGR_TRABAJA,AGR_TRABAJA_ENC=2,AGR_SEXO_ENC=0,si,hombres,19727,5338.705562531324,0.0,244.25487909971105,0.8298778324124296,0.9789511451294625,1.0655945064265797,3.862912091763672
mujeres,2021,AGR_SEXO_ENC,AGR_TRABAJA_ENC,AGR_SEXO,AGR_TRABAJA,AGR_SEXO_ENC=0,AGR_TRABAJA_ENC=2,hombres,si,19727,5338.705562531324,0.0,244.25487909971105,0.8298778324124296,0.9033272636980633,1.0655945064265797,1.5751969705211157
mujeres,2021,AGR_SEXO_ENC,VIC_EST_CIV_ENC,AGR_SEXO,VIC_EST_CIV,VIC_EST_CIV_ENC=0,AGR_SEXO_ENC=0,casados(as),hombres,16298,1611.4590275680746,0.0,103.47650018407167,0.44263099766842556,0.9232147427693883,1.0230879089994893,1.2713291853901256
mujeres,2021,AGR_SEXO_ENC,VIC_EST_CIV_ENC,AGR_SEXO,VIC_EST_CIV,VIC_EST_CIV_ENC=4,AGR_SEXO_ENC=0,unidos(as),hombres,16298,1611.4590275680746,0.0,103.47650018407167,0.3304699963185667,0.946739321497627,1.0491573714400166,1.8328594510692369
mujeres,2021,AGR_SEXO_ENC,VIC_REL_AGR_ENC,AGR_SEXO,VIC_REL_AGR,VIC_REL_AGR_ENC=0,AGR_SEXO_ENC=0,conviviente,hombres,20679,6540.66534224102,0.0,313.0749069103922,0.3129745152086658,1.0,1.087624257087256,80564824.21780552
mujeres,2021,AGR_SEXO_ENC,CANTIDAD_HIJOS_ENC,AGR_SEXO,CANTIDAD_HIJOS,CANTIDAD_HIJOS_ENC=1,AGR_SEXO_ENC=0,hijos medios,hombres,20679,103.09927797656496,3.349630228427028e-22,167.33313990038204,0.3449393104115286,0.9378122534840915,1.0199873554829604,1.295509604961908
mujeres,2021,AGR_SEXO_ENC,OTROS_AGRESORES_ENC,AGR_SEXO,OTROS_AGRESORES,OTROS_AGRESORES_ENC=1,AGR_SEXO_ENC=0,no,hombres,10209,481.57256946525536,9.717559807455374e-107,107.78225095503967,0.8234890782642766,0.9318332963866105,1.024896156303696,1.3320613610196796
mujeres,2021,AGR_SEXO_ENC,OTROS_AGRESORES_ENC,AGR_SEXO,OTROS_AGRESORES,AGR_SEXO_ENC=0,OTROS_AGRESORES_ENC=1,hombres,no,10209,481.57256946525536,9.717559807455374e-107,107.78225095503967,0.8234890782642766,0.9057315233785822,1.024896156303696,1.2333917001104213
mujeres,2021,AGR_SEXO_ENC,VIOLENCIA_FISICA_ENC,AGR_SEXO,VIOLENCIA_FISICA,VIOLENCIA_FISICA_ENC=1,AGR_SEXO_ENC=0,presente,hombres,20679,67.20763083290765,2.443664423623231e-16,813.3824653029643,0.4566468397891581,0.9353209191759112,1.01727771985687,1.2456086565502282
mujeres,2021,AGR_SEXO_ENC,QUIEN_ES_MAYOR_ENC,AGR_SEXO,QUIEN_ES_MAYOR,QUIEN_ES_MAYOR_ENC=0,AGR_SEXO_ENC=0,agresor,hombres,19355,282.3841264241235,4.798064241579334e-62,112.41746318780677,0.6282614311547404,0.9360326379801401,1.0152943122677434,1.2204299049356269
mujeres,2021,AGR_TRABAJA_ENC,VIC_EST_CIV_ENC,AGR_TRABAJA,VIC_EST_CIV,VIC_EST_CIV_ENC=4,AGR_TRABAJA_ENC=2,unidos(as),si,15659,860.932322633052,2.6354187592735716e-186,164.2330289290504,0.31004534133725015,0.8784150533743441,1.0460153095656923,1.3178222175162135
mujeres,2021,AGR_TRABAJA_ENC,OTROS_AGRESORES_ENC,AGR_TRABAJA,OTROS_AGRESORES,AGR_TRABAJA_ENC=2,OTROS_AGRESORES_ENC=1,si,no,10006,241.12079777860666,2.240391449277454e-54,168.71876873875675,0.7727363581850889,0.9055985008198641,1.0231954154475564,1.2174704973529527
mujeres,2021,AGR_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,GANA_MAS_LA_VICTIMA_ENC=0,AGR_TRABAJA_ENC=2,no,si,19727,1189.7932698633158,1.0081245733094581e-260,394.85841739747553,0.7661073655396158,0.8820473911520953,1.0404920699191165,1.2910151214657457
mujeres,2021,AGR_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,AGR_TRABAJA_ENC=2,GANA_MAS_LA_VICTIMA_ENC=0,si,no,19727,1189.7932698633158,1.0081245733094581e-260,394.85841739747553,0.7661073655396158,0.9037254081205526,1.0404920699191165,1.365305316627655
mujeres,2021,VIC_ALFAB_ENC,VIC_RANGO_EDAD_ENC,VIC_ALFAB,VIC_RANGO_EDAD,VIC_RANGO_EDAD_ENC=0,VIC_ALFAB_ENC=0,adulto joven,alfabeta,20585,568.3971593508304,1.253079016144588e-125,567.5312606266699,0.7119747388875395,0.8922440034092293,1.0332382318957574,1.2663665076677928
mujeres,2021,VIC_ALFAB_ENC,VIC_NIV_ESCOLARIDAD_ENC,VIC_ALFAB,VIC_NIV_ESCOLARIDAD,VIC_NIV_ESCOLARIDAD_ENC=4,VIC_ALFAB_ENC=0,primaria,alfabeta,19954,16261.925119210397,0.0,126.27408038488524,0.3876916908890448,1.0,1.1638378536016332,140773779.6932946
mujeres,2021,VIC_ALFAB_ENC,DIF_ALFAB_ENC,VIC_ALFAB,DIF_ALFAB,VIC_ALFAB_ENC=0,DIF_ALFAB_ENC=2,alfabeta,iguales,20165,11192.86162429048,0.0,126.76498884205306,0.8181502603520953,0.9463118045199036,1.082995319985463,2.350773277171141
mujeres,2021,VIC_ALFAB_ENC,DIF_ALFAB_ENC,VIC_ALFAB,DIF_ALFAB,DIF_ALFAB_ENC=2,VIC_ALFAB_ENC=0,iguales,alfabeta,20165,11192.86162429048,0.0,126.76498884205306,0.8181502603520953,0.936322360953462,1.082995319985463,2.1268482985209487
mujeres,2021,VIC_ALFAB_ENC,VIC_ES_INDIGENA_ENC,VIC_ALFAB,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,VIC_ALFAB_ENC=0,no,alfabeta,17893,1301.4355883727571,5.5112278357445205e-285,776.3257698541329,0.6293522606605936,0.9289721168124072,1.07336291399486,1.8939305542249023
mujeres,2021,VIC_ALFAB_ENC,AGR_ES_INDIGENA_ENC,VIC_ALFAB,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,VIC_ALFAB_ENC=0,no,alfabeta,17764,1182.8230799908986,3.2987197263455407e-259,774.6131501913983,0.6266606620130601,0.9260460860161385,1.0704244320660259,1.8238322023445626
mujeres,2021,VIC_DISC_ENC,VIC_RANGO_EDAD_ENC,VIC_DISC,VIC_RANGO_EDAD,VIC_RANGO_EDAD_ENC=0,VIC_DISC_ENC=2,adulto joven,sin discapacidad,20080,20.341434055341324,6.478244443704799e-06,24.227091633466134,0.7943227091633466,0.9952577062273805,1.0012412194912725,1.2601695811981104
mujeres,2021,VIC_EST_CIV_ENC,VIC_REL_AGR_ENC,VIC_EST_CIV,VIC_REL_AGR,VIC_REL_AGR_ENC=1,VIC_EST_CIV_ENC=0,esposos(as),casados(as),16298,23894.157726899048,0.0,108.48447662289851,0.3501656644987115,0.9930398468766313,2.0712264428455764,74.79068136390998
mujeres,2021,VIC_EST_CIV_ENC,VIC_REL_AGR_ENC,VIC_EST_CIV,VIC_REL_AGR,VIC_EST_CIV_ENC=0,VIC_REL_AGR_ENC=1,casados(as),esposos(as),16298,23894.157726899048,0.0,108.48447662289851,0.3501656644987115,0.7303557716918352,2.0712264428455764,2.400867425542512
mujeres,2021,VIC_EST_CIV_ENC,VIC_RANGO_EDAD_ENC,VIC_EST_CIV,VIC_RANGO_EDAD,VIC_EST_CIV_ENC=4,VIC_RANGO_EDAD_ENC=0,unidos(as),adulto joven,16298,423.20147185879057,2.0854715270084452e-91,233.03350104307276,0.302613817646337,0.8669361926524872,1.111232879893845,1.6521616827483658
mujeres,2021,VIC_EST_CIV_ENC,GANA_MAS_LA_VICTIMA_ENC,VIC_EST_CIV,GANA_MAS_LA_VICTIMA,VIC_EST_CIV_ENC=4,GANA_MAS_LA_VICTIMA_ENC=0,unidos(as),no,16298,92.25276911092757,7.188344519757658e-20,130.40250337464718,0.3144557614431219,0.9008613113025136,1.0272327469116609,1.240900298098683
mujeres,2021,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,VIC_GRUPET,VIC_ES_INDIGENA,VIC_GRUPET_ENC=2,VIC_ES_INDIGENA_ENC=1,ladinos(as),no,17951,17950.999999999996,0.0,8.380368781683472,0.6776781237814049,1.0,1.475626798191533,322321876.2185951
mujeres,2021,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,VIC_GRUPET,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,VIC_GRUPET_ENC=2,no,ladinos(as),17951,17950.999999999996,0.0,8.380368781683472,0.6776781237814049,1.0,1.475626798191533,322321876.2185951
mujeres,2021,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,VIC_GRUPET,VIC_ES_INDIGENA,VIC_GRUPET_ENC=3,VIC_ES_INDIGENA_ENC=2,maya,si,17951,17950.999999999996,0.0,8.380368781683472,0.3089521475126734,1.0,3.102488765986865,677678123.7814049
mujeres,2021,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,VIC_GRUPET,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=2,VIC_GRUPET_ENC=3,si,maya,17951,17950.999999999996,0.0,8.380368781683472,0.3089521475126734,0.9585205668855858,3.102488765986865,16.660011575403498
mujeres,2021,VIC_GRUPET_ENC,AGR_ES_INDIGENA_ENC,VIC_GRUPET,AGR_ES_INDIGENA,VIC_GRUPET_ENC=2,AGR_ES_INDIGENA_ENC=1,ladinos(as),no,17751,13699.028381328037,0.0,6.450340825868965,0.6431186975381669,0.9605384938998738,1.4178046570111975,8.172952960846665
mujeres,2021,VIC_GRUPET_ENC,AGR_ES_INDIGENA_ENC,VIC_GRUPET,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,VIC_GRUPET_ENC=2,no,ladinos(as),17751,13699.028381328037,0.0,6.450340825868965,0.6431186975381669,0.9492765674372193,1.4178046570111975,6.514942553153985
mujeres,2021,VIC_NACIONAL_ENC,VIC_TRABAJA_ENC,VIC_NACIONAL,VIC_TRABAJA,VIC_TRABAJA_ENC=1,VIC_NACIONAL_ENC=1,no,guatemalteca,20468,6.986289905721935,0.008213643550399562,30.777408637873755,0.6953781512605042,0.9958718164007837,1.000859488269235,1.2071622730400604
mujeres,2021,VIC_NACIONAL_ENC,VIC_ES_INDIGENA_ENC,VIC_NACIONAL,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,VIC_NACIONAL_ENC=1,no,guatemalteca,17902,157.91378150417543,3.232065254495518e-36,24.21936096525528,0.6770751871299296,1.0,1.0042071015874798,4189476.036197126
mujeres,2021,VIC_TRABAJA_ENC,VIC_NIV_ESCOLARIDAD_ENC,VIC_TRABAJA,VIC_NIV_ESCOLARIDAD,VIC_NIV_ESCOLARIDAD_ENC=4,VIC_TRABAJA_ENC=1,primaria,no,19908,2741.7007758354084,0.0,270.4722724532851,0.313240908177617,0.808086043799404,1.1586155534719864,1.5764444451842012
