division,year,orig_col_a,orig_col_b,col_a_enc,col_b_enc,n_rows,pair_chi2,pair_p_value,pair_expected_min,antecedent_enc,consequent_enc,support,confidence,lift,conviction,rule_n,rule_chi2,rule_p_value,rule_dof,rule_expected_min,rule_observed
mujeres,2021,VIOLENCIA_FISICA,GANA_MAS_LA_VICTIMA,VIOLENCIA_FISICA_ENC,GANA_MAS_LA_VICTIMA_ENC,20679,91.71254061279555,1.0022770549233208e-21,1265.9668262488515,VIOLENCIA_FISICA_ENC=1,GANA_MAS_LA_VICTIMA_ENC=0,0.4380289182262198,0.8971870047543582,1.0258172106223251,1.2196212080304007,20679,91.71254061279554,1.002277054923328e-21,1,1265.9668262488515,"[[1555, 9028], [1038, 9058]]"
mujeres,2021,DIF_ALFAB,VIC_ES_INDIGENA,DIF_ALFAB_ENC,VIC_ES_INDIGENA_ENC,17624,724.2027453142895,5.512796553694222e-158,245.8859509759419,VIC_ES_INDIGENA_ENC=1,DIF_ALFAB_ENC=2,0.6240921470721743,0.9214207924939265,1.049784733784534,1.5560915354227831,17624,658.1483442148932,3.775927930804853e-145,1,695.3861211983659,"[[1217, 4470], [938, 10999]]"
mujeres,2021,DIF_ALFAB,AGR_ES_INDIGENA,DIF_ALFAB_ENC,AGR_ES_INDIGENA_ENC,17518,618.9576554638672,3.9359797023857666e-135,248.31327777143508,AGR_ES_INDIGENA_ENC=1,DIF_ALFAB_ENC=2,0.6211896335198082,0.9180023620718745,1.0467043334271737,1.4995461275460988,17518,570.4257945664888,4.536229124192855e-126,1,696.4411462495718,"[[1182, 4482], [972, 10882]]"
mujeres,2021,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,17526,13554.980452967498,0.0,1820.4665069040284,VIC_ES_INDIGENA_ENC=1,AGR_ES_INDIGENA_ENC=1,0.651375099851649,0.9605384938998738,1.418230635559325,8.178109586138886,17526,13554.9804529675,0.0,1,1820.4665069040284,"[[5187, 454], [469, 11416]]"
mujeres,2021,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,17526,13554.980452967498,0.0,1820.4665069040284,AGR_ES_INDIGENA_ENC=1,VIC_ES_INDIGENA_ENC=1,0.651375099851649,0.9617523167649537,1.418230635559325,8.415271791204173,17526,13554.9804529675,0.0,1,1820.4665069040284,"[[5187, 469], [454, 11416]]"
mujeres,2022,AGR_ALFAB,VIC_ALFAB,AGR_ALFAB_ENC,VIC_ALFAB_ENC,19989,3492.250373333579,0.0,286.4357396568112,VIC_ALFAB_ENC=0,AGR_ALFAB_ENC=0,0.8173995697633698,0.9438507307492346,1.0568949782615231,1.9049014684850214,19989,3492.2503733335784,0.0,1,286.4357396568112,"[[1166, 1512], [972, 16339]]"
mujeres,2022,AGR_ALFAB,VIC_ALFAB,AGR_ALFAB_ENC,VIC_ALFAB_ENC,19989,3492.250373333579,0.0,286.4357396568112,AGR_ALFAB_ENC=0,VIC_ALFAB_ENC=0,0.8173995697633698,0.9152988628088062,1.0568949782615231,1.5817223757327141,19989,3492.2503733335784,0.0,1,286.4357396568112,"[[1166, 972], [1512, 16339]]"
mujeres,2022,AGR_ALFAB,VIC_TRABAJA,AGR_ALFAB_ENC,VIC_TRABAJA_ENC,20022,317.259081703167,5.727175596079427e-71,701.7156128258915,VIC_TRABAJA_ENC=2,AGR_ALFAB_ENC=0,0.3103586055339127,0.9487022900763359,1.0625338284895898,2.0884392831744476,20022,317.259081703167,5.727175596079427e-71,1,701.7156128258915,"[[1809, 11663], [336, 6214]]"
mujeres,2022,AGR_ALFAB,CANTIDAD_HIJOS,AGR_ALFAB_ENC,CANTIDAD_HIJOS_ENC,20078,172.05251377616287,4.5871660147313445e-37,208.4893913736428,CANTIDAD_HIJOS_ENC=1,AGR_ALFAB_ENC=0,0.3328020719195139,0.915718788543237,1.025535577664609,1.2705367614154173,20078,62.328219199630006,2.907291558047901e-15,1,781.3801175415878,"[[1535, 11246], [615, 6682]]"
mujeres,2022,AGR_ALFAB,VIC_NIV_ESCOLARIDAD,AGR_ALFAB_ENC,VIC_NIV_ESCOLARIDAD_ENC,19562,3367.788275335837,0.0,108.45792863715367,VIC_NIV_ESCOLARIDAD_ENC=4,AGR_ALFAB_ENC=0,0.33723545649729064,0.9111878453038674,1.0212947132203205,1.2139223670287167,19562,43.13280646356633,5.114739635868803e-11,1,780.552090788263,"[[1466, 10856], [643, 6597]]"
mujeres,2022,AGR_ALFAB,AGR_NIV_ESCOLARIDAD,AGR_ALFAB_ENC,AGR_NIV_ESCOLARIDAD_ENC,19329,14708.52910434347,0.0,82.53401624502044,AGR_NIV_ESCOLARIDAD_ENC=4,AGR_ALFAB_ENC=0,0.39960680842257745,1.0,1.1251528028406774,111231827.82347761,19329,1610.0786329732007,0.0,1,859.1546381085416,"[[2150, 9455], [0, 7724]]"
mujeres,2022,AGR_ALFAB,DIF_ALFAB,AGR_ALFAB_ENC,DIF_ALFAB_ENC,19989,8595.063540276557,0.0,103.963980189104,DIF_ALFAB_ENC=2,AGR_ALFAB_ENC=0,0.8173995697633698,0.933390459868609,1.0451818890994131,1.6057583574110366,19989,2400.961583458747,0.0,1,265.68572714993246,"[[972, 1512], [1166, 16339]]"
mujeres,2022,AGR_ALFAB,DIF_ALFAB,AGR_ALFAB_ENC,DIF_ALFAB_ENC,19989,8595.063540276557,0.0,103.963980189104,AGR_ALFAB_ENC=0,DIF_ALFAB_ENC=2,0.8173995697633698,0.9152988628088062,1.0451818890994131,1.4671390520239205,19989,2400.961583458747,0.0,1,265.68572714993246,"[[972, 1166], [1512, 16339]]"
mujeres,2022,AGR_ALFAB,VIC_ES_INDIGENA,AGR_ALFAB_ENC,VIC_ES_INDIGENA_ENC,17892,943.7977232919421,2.957808316977665e-207,586.777442432372,VIC_ES_INDIGENA_ENC=1,AGR_ALFAB_ENC=0,0.6446456516879052,0.9443261830686098,1.0531623803193646,1.8562096101410064,17892,943.7977232919421,2.957808316977665e-207,1,586.777442432372,"[[1169, 4509], [680, 11534]]"
mujeres,2022,AGR_ALFAB,AGR_ES_INDIGENA,AGR_ALFAB_ENC,AGR_ES_INDIGENA_ENC,17732,886.3500142373009,9.103087516083637e-195,583.0891608391609,AGR_ES_INDIGENA_ENC=1,AGR_ALFAB_ENC=0,0.6426235055267313,0.9433727957612386,1.0518698619404063,1.821507042629907,17732,886.3500142373008,9.103087516084157e-195,1,583.0891608391609,"[[1145, 4508], [684, 11395]]"
mujeres,2022,AGR_EST_CIV,AGR_SEXO,AGR_EST_CIV_ENC,AGR_SEXO_ENC,14730,1263.5321030174064,1.2038336682900374e-273,94.30095044127631,AGR_EST_CIV_ENC=0,AGR_SEXO_ENC=0,0.4572980312287848,0.9155905939921164,1.0363981748638957,1.380946008326889,14730,147.57935836070303,5.862491656373808e-34,1,857.5674813306177,"[[1096, 6277], [621, 6736]]"
mujeres,2022,AGR_EST_CIV,AGR_TRABAJA,AGR_EST_CIV_ENC,AGR_TRABAJA_ENC,14187,1022.3423974424828,2.560539717222644e-221,140.20511736096427,AGR_EST_CIV_ENC=0,AGR_TRABAJA_ENC=2,0.42983012617184746,0.8623957007495404,1.0470524438625357,1.2816360961750042,14187,145.7609695406659,1.4641885897572185e-33,1,1247.0319306407275,"[[1529, 5587], [973, 6098]]"
mujeres,2022,AGR_EST_CIV,VIC_ALFAB,AGR_EST_CIV_ENC,VIC_ALFAB_ENC,14646,77.80937324424623,9.054052269955947e-17,121.75829578041787,AGR_EST_CIV_ENC=0,VIC_ALFAB_ENC=0,0.4367062679229824,0.874487284659557,1.0305552599874375,1.206576280149847,14646,76.4298837534682,2.2817217958401554e-18,1,1107.637034002458,"[[1300, 6032], [918, 6396]]"
mujeres,2022,AGR_EST_CIV,VIC_EST_CIV,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,14235,24528.95460010054,0.0,43.45416227608008,VIC_EST_CIV_ENC=0,AGR_EST_CIV_ENC=0,0.4557077625570776,0.8734347650464521,1.7442962795224812,3.9447039125135603,14235,8628.283774693584,0.0,1,3398.9782929399366,"[[6167, 641], [940, 6487]]"
mujeres,2022,AGR_EST_CIV,VIC_EST_CIV,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,14235,24528.95460010054,0.0,43.45416227608008,AGR_EST_CIV_ENC=0,VIC_EST_CIV_ENC=0,0.4557077625570776,0.9100729517396184,1.7442962795224812,5.318286535337469,14235,8628.283774693584,0.0,1,3398.9782929399366,"[[6167, 940], [641, 6487]]"
mujeres,2022,AGR_EST_CIV,VIC_REL_AGR,AGR_EST_CIV_ENC,VIC_REL_AGR_ENC,14730,22019.450431005585,0.0,71.61819416157502,VIC_REL_AGR_ENC=1,AGR_EST_CIV_ENC=0,0.36992532247114734,1.0,2.0021747995106702,500543109.3007468,14730,8666.989290779069,0.0,1,2721.540597420231,"[[7373, 1908], [0, 5449]]"
mujeres,2022,AGR_EST_CIV,VIC_REL_AGR,AGR_EST_CIV_ENC,VIC_REL_AGR_ENC,14730,22019.450431005585,0.0,71.61819416157502,AGR_EST_CIV_ENC=0,VIC_REL_AGR_ENC=1,0.36992532247114734,0.7406551583525893,2.0021747995106702,2.4294860506845066,14730,8666.989290779069,0.0,1,2721.540597420231,"[[7373, 0], [1908, 5449]]"
mujeres,2022,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,18113,14158.31186317254,0.0,6.998509357919726,VIC_ES_INDIGENA_ENC=1,AGR_GRUPET_ENC=2,0.6467730359410369,0.9485061938304591,1.4158803930155848,6.410370983930758,18113,13627.98301167993,0.0,1,1902.0039750455473,"[[5343, 419], [636, 11715]]"
mujeres,2022,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,18113,14158.31186317254,0.0,6.998509357919726,AGR_GRUPET_ENC=2,VIC_ES_INDIGENA_ENC=1,0.6467730359410369,0.9654689302785561,1.4158803930155848,9.21240074742524,18113,13627.98301167993,0.0,1,1902.0039750455473,"[[5343, 636], [419, 11715]]"
mujeres,2022,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,18121,18120.999999999996,0.0,7.328624248109928,AGR_GRUPET_ENC=2,AGR_ES_INDIGENA_ENC=1,0.6813641631256553,1.0,1.4676439620960557,318635836.8743447,18121,18121.0,0.0,1,1839.8033221124663,"[[5774, 0], [0, 12347]]"
mujeres,2022,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,18121,18120.999999999996,0.0,7.328624248109928,AGR_ES_INDIGENA_ENC=1,AGR_GRUPET_ENC=2,0.6813641631256553,1.0,1.4676439620960557,318635836.8743447,18121,18121.0,0.0,1,1839.8033221124663,"[[5774, 0], [0, 12347]]"
mujeres,2022,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,18121,18120.999999999996,0.0,7.328624248109928,AGR_GRUPET_ENC=3,AGR_ES_INDIGENA_ENC=2,0.3121240549638541,1.0,3.1383789400762034,681364163.1256553,18121,17582.634444987703,0.0,1,1802.2042933612936,"[[12347, 118], [0, 5656]]"
mujeres,2022,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,18121,18120.999999999996,0.0,7.328624248109928,AGR_ES_INDIGENA_ENC=2,AGR_GRUPET_ENC=3,0.3121240549638541,0.9795635607897472,3.1383789400762034,33.65928400245765,18121,17582.634444987703,0.0,1,1802.2042933612936,"[[12347, 0], [118, 5656]]"
mujeres,2022,AGR_NACIONAL,VIC_ES_INDIGENA,AGR_NACIONAL_ENC,VIC_ES_INDIGENA_ENC,17986,7.0817560473452765,0.007787266015385441,8.326476148115201,VIC_ES_INDIGENA_ENC=2,AGR_NACIONAL_ENC=1,0.32013788502168355,0.9996527777777777,1.0010999365874784,4.16322608396583,17986,7.0817560473452765,0.007787266015385441,1,8.326476148115201,"[[24, 12202], [2, 5758]]"
mujeres,2022,AGR_NACIONAL,AGR_ES_INDIGENA,AGR_NACIONAL_ENC,AGR_ES_INDIGENA_ENC,17889,35.99711313541365,1.9761008347752703e-09,5.456649337581754,AGR_ES_INDIGENA_ENC=1,AGR_NACIONAL_ENC=1,0.6790206272010733,1.0,1.0009512085944494,950304.6564928174,17889,35.99711313541365,1.9761008347752703e-09,1,5.456649337581754,"[[17, 5725], [0, 12147]]"
mujeres,2022,AGR_SEXO,AGR_TRABAJA,AGR_SEXO_ENC,AGR_TRABAJA_ENC,19684,5408.062046240927,0.0,285.5626905100589,AGR_TRABAJA_ENC=2,AGR_SEXO_ENC=0,0.8194980694980695,0.9743295482000484,1.0722146154620535,3.5563229426152017,19684,5408.062046240927,0.0,1,285.5626905100589,"[[1372, 1756], [425, 16131]]"
mujeres,2022,AGR_SEXO,AGR_TRABAJA,AGR_SEXO_ENC,AGR_TRABAJA_ENC,19684,5408.062046240927,0.0,285.5626905100589,AGR_SEXO_ENC=0,AGR_TRABAJA_ENC=2,0.8194980694980695,0.9018281433443283,1.0722146154620535,1.61870004586347,19684,5408.062046240927,0.0,1,285.5626905100589,"[[1372, 425], [1756, 16131]]"
mujeres,2022,AGR_SEXO,VIC_EST_CIV,AGR_SEXO_ENC,VIC_EST_CIV_ENC,14766,1252.035000876499,3.7596614338055405e-271,94.36915887850468,VIC_EST_CIV_ENC=0,AGR_SEXO_ENC=0,0.4717594473791142,0.9066770792659118,1.027080456650591,1.2561626513066309,14766,88.4509272438055,5.211174982974993e-21,1,830.3313693620479,"[[1014, 6069], [717, 6966]]"
mujeres,2022,AGR_SEXO,VIC_REL_AGR,AGR_SEXO_ENC,VIC_REL_AGR_ENC,20720,6906.493969594291,0.0,370.94826254826256,VIC_REL_AGR_ENC=0,AGR_SEXO_ENC=0,0.30926640926640925,1.0,1.100254885301614,91119691.11969109,20720,930.0739295600936,2.8459544397349417e-204,1,583.8949806949807,"[[1888, 12424], [0, 6408]]"
mujeres,2022,AGR_SEXO,CANTIDAD_HIJOS,AGR_SEXO_ENC,CANTIDAD_HIJOS_ENC,20720,158.3350126969243,4.192130063049123e-34,183.05945945945945,CANTIDAD_HIJOS_ENC=1,AGR_SEXO_ENC=0,0.3333976833976834,0.9307464295338184,1.0240583060716184,1.3157399566632786,20720,66.7650101606494,3.058794529994022e-16,1,676.2903474903475,"[[1374, 11924], [514, 6908]]"
mujeres,2022,AGR_SEXO,OTROS_AGRESORES,AGR_SEXO_ENC,OTROS_AGRESORES_ENC,10499,503.4295532940067,1.7051938890267532e-111,118.61243927993142,OTROS_AGRESORES_ENC=1,AGR_SEXO_ENC=0,0.8195066196780646,0.9158062799361363,1.0260431259256744,1.276090453516054,10499,503.4295532940067,1.7051938890267532e-111,1,118.61243927993142,"[[337, 767], [791, 8604]]"
mujeres,2022,AGR_SEXO,OTROS_AGRESORES,AGR_SEXO_ENC,OTROS_AGRESORES_ENC,10499,503.4295532940067,1.7051938890267532e-111,118.61243927993142,AGR_SEXO_ENC=0,OTROS_AGRESORES_ENC=1,0.8195066196780646,0.9181517447444243,1.0260431259256744,1.284729528918994,10499,503.4295532940067,1.7051938890267532e-111,1,118.61243927993142,"[[337, 791], [767, 8604]]"
mujeres,2022,AGR_SEXO,QUIEN_ES_MAYOR,AGR_SEXO_ENC,QUIEN_ES_MAYOR_ENC,19310,300.67845850420326,5.110958119202699e-66,130.4539616778871,QUIEN_ES_MAYOR_ENC=0,AGR_SEXO_ENC=0,0.6158467115484205,0.9263846693152605,1.016333615389903,1.2022409477221023,19310,105.22044595480611,1.0927649239909246e-24,1,572.8822889694459,"[[764, 5709], [945, 11892]]"
mujeres,2022,AGR_TRABAJA,CANTIDAD_HIJOS,AGR_TRABAJA_ENC,CANTIDAD_HIJOS_ENC,19684,130.98951556857747,3.309975380157084e-28,302.40723430197113,CANTIDAD_HIJOS_ENC=1,AGR_TRABAJA_ENC=2,0.31904084535663485,0.8718589476606969,1.0365832040198815,1.2401239598753728,19684,80.46917326122973,2.952755744508068e-19,1,1144.6344238975819,"[[2205, 10276], [923, 6280]]"
mujeres,2022,AGR_TRABAJA,OTROS_AGRESORES,AGR_TRABAJA_ENC,OTROS_AGRESORES_ENC,10207,203.61953756327975,3.3884591465882467e-46,163.98158126775743,AGR_TRABAJA_ENC=2,OTROS_AGRESORES_ENC=1,0.7729009503282062,0.9149849222918116,1.0205716426437026,1.2169418939151009,10207,203.61953756327975,3.3884591465882467e-46,1,163.98158126775743,"[[323, 1262], [733, 7889]]"
mujeres,2022,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,AGR_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,19684,1101.4612034757697,1.5896470581032856e-241,449.0818939239992,GANA_MAS_LA_VICTIMA_ENC=0,AGR_TRABAJA_ENC=2,0.7506604348709612,0.8764978051963459,1.04209850190172,1.2867041711742273,19684,1101.4612034757695,1.5896470581034668e-241,1,449.0818939239992,"[[1046, 1780], [2082, 14776]]"
mujeres,2022,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,AGR_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,19684,1101.4612034757697,1.5896470581032856e-241,449.0818939239992,AGR_TRABAJA_ENC=2,GANA_MAS_LA_VICTIMA_ENC=0,0.7506604348709612,0.8924861077554965,1.04209850190172,1.3353472381842657,19684,1101.4612034757695,1.5896470581034668e-241,1,449.0818939239992,"[[1046, 2082], [1780, 14776]]"
mujeres,2022,VIC_ALFAB,VIC_TRABAJA,VIC_ALFAB_ENC,VIC_TRABAJA_ENC,20494,407.1063615490663,1.5631570799913748e-90,904.7366058358544,VIC_TRABAJA_ENC=2,VIC_ALFAB_ENC=0,0.30252756904459843,0.933594338202078,1.0808429763367635,2.0515568984386974,20494,407.1063615490664,1.56315707999133e-90,1,904.7366058358544,"[[2351, 11502], [441, 6200]]"
mujeres,2022,VIC_ALFAB,VIC_RANGO_EDAD,VIC_ALFAB_ENC,VIC_RANGO_EDAD_ENC,20556,518.0917092229721,1.1008224338608875e-114,620.1948822728157,VIC_RANGO_EDAD_ENC=0,VIC_ALFAB_ENC=0,0.6949795680093404,0.892986623327916,1.0336298794486536,1.271498304547754,20556,518.0917092229721,1.1008224338608875e-114,1,620.1948822728157,"[[1085, 3473], [1712, 14286]]"
mujeres,2022,VIC_ALFAB,VIC_NIV_ESCOLARIDAD,VIC_ALFAB_ENC,VIC_NIV_ESCOLARIDAD_ENC,19955,16340.359864658036,0.0,142.26785266850413,VIC_NIV_ESCOLARIDAD_ENC=4,VIC_ALFAB_ENC=0,0.369030318215986,1.0,1.1630143373353539,140165372.08719614,19955,1902.5281480140352,0.0,1,1032.1778000501129,"[[2797, 9794], [0, 7364]]"
mujeres,2022,VIC_ALFAB,DIF_ALFAB,VIC_ALFAB_ENC,DIF_ALFAB_ENC,19989,10608.816917631697,0.0,130.22242233228275,VIC_ALFAB_ENC=0,DIF_ALFAB_ENC=2,0.8173995697633698,0.9438507307492346,1.0777853331588945,2.2131783197927,19989,5509.454586518864,0.0,1,332.790634849167,"[[1512, 1166], [972, 16339]]"
mujeres,2022,VIC_ALFAB,DIF_ALFAB,VIC_ALFAB_ENC,DIF_ALFAB_ENC,19989,10608.816917631697,0.0,130.22242233228275,DIF_ALFAB_ENC=2,VIC_ALFAB_ENC=0,0.8173995697633698,0.933390459868609,1.0777853331588945,2.011328756382955,19989,5509.454586518864,0.0,1,332.790634849167,"[[1512, 972], [1166, 16339]]"
mujeres,2022,VIC_ALFAB,VIC_ES_INDIGENA,VIC_ALFAB_ENC,VIC_ES_INDIGENA_ENC,18181,1551.4779517570068,0.0,782.663219844893,VIC_ES_INDIGENA_ENC=1,VIC_ALFAB_ENC=0,0.6364336395137781,0.9326938578107368,1.0789149983366422,2.0135769523049962,18181,1551.4779517570066,0.0,1,782.663219844893,"[[1629, 4146], [835, 11571]]"
mujeres,2022,VIC_ALFAB,VIC_ES_INDIGENA,VIC_ALFAB_ENC,VIC_ES_INDIGENA_ENC,18181,1551.4779517570068,0.0,782.663219844893,VIC_ALFAB_ENC=0,VIC_ES_INDIGENA_ENC=1,0.6364336395137781,0.7362092002290513,1.0789149983366422,1.2041333239820893,18181,1551.4779517570068,0.0,1,782.663219844893,"[[1629, 835], [4146, 11571]]"
mujeres,2022,VIC_ALFAB,AGR_ES_INDIGENA,VIC_ALFAB_ENC,AGR_ES_INDIGENA_ENC,17998,1394.1255976957045,3.9714680249566746e-305,782.8665407267474,AGR_ES_INDIGENA_ENC=1,VIC_ALFAB_ENC=0,0.6325702855872875,0.9290843806104129,1.0756938361033266,1.9219026878276815,17998,1394.1255976957045,3.9714680249566746e-305,1,782.8665407267474,"[[1584, 4160], [869, 11385]]"
mujeres,2022,VIC_DISC,VIC_RANGO_EDAD,VIC_DISC_ENC,VIC_RANGO_EDAD_ENC,19837,29.052851846489705,7.043034471619582e-08,27.25134849019509,VIC_RANGO_EDAD_ENC=0,VIC_DISC_ENC=2,0.774865150980491,0.9954021499805724,1.0016126838371013,1.3485722631711496,19837,29.052851846489702,7.043034471619596e-08,1,27.25134849019509,"[[52, 4343], [71, 15371]]"
mujeres,2022,VIC_DISC,VIC_ES_INDIGENA,VIC_DISC_ENC,VIC_ES_INDIGENA_ENC,17527,8.69126316238428,0.003197389598904555,34.13989844240315,VIC_ES_INDIGENA_ENC=2,VIC_DISC_ENC=2,0.3209334170137502,0.9964570416297609,1.0025200946354869,1.7069944403209956,17527,8.69126316238428,0.003197389598904555,1,34.13989844240315,"[[86, 11796], [20, 5625]]"
mujeres,2022,VIC_EST_CIV,VIC_REL_AGR,VIC_EST_CIV_ENC,VIC_REL_AGR_ENC,14766,22130.211043179923,0.0,67.65576323987538,VIC_REL_AGR_ENC=1,VIC_EST_CIV_ENC=0,0.3690234322091291,1.0,1.9219055056618508,479683055.66842747,14766,7961.409910892899,0.0,1,2613.792970337261,"[[7083, 2234], [0, 5449]]"
mujeres,2022,VIC_EST_CIV,VIC_REL_AGR,VIC_EST_CIV_ENC,VIC_REL_AGR_ENC,14766,22130.211043179923,0.0,67.65576323987538,VIC_EST_CIV_ENC=0,VIC_REL_AGR_ENC=1,0.3690234322091291,0.709228166080958,1.9219055056618508,2.170005798417684,14766,7961.409910892899,0.0,1,2613.792970337261,"[[7083, 0], [2234, 5449]]"
mujeres,2022,VIC_GRUPET,VIC_ES_INDIGENA,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,18307,18307.0,0.0,6.658928278800459,VIC_GRUPET_ENC=2,VIC_ES_INDIGENA_ENC=1,0.6829081771999782,1.0,1.4643257078867382,317091822.80002177,18307,18307.000000000004,0.0,1,1840.7180313541269,"[[5805, 0], [0, 12502]]"
mujeres,2022,VIC_GRUPET,VIC_ES_INDIGENA,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,18307,18307.0,0.0,6.658928278800459,VIC_ES_INDIGENA_ENC=1,VIC_GRUPET_ENC=2,0.6829081771999782,1.0,1.4643257078867382,317091822.80002177,18307,18307.000000000004,0.0,1,1840.7180313541269,"[[5805, 0], [0, 12502]]"
mujeres,2022,VIC_GRUPET,VIC_ES_INDIGENA,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,18307,18307.0,0.0,6.658928278800459,VIC_GRUPET_ENC=3,VIC_ES_INDIGENA_ENC=2,0.30949909870541326,1.0,3.153660637381568,682908177.199978,18307,17672.158209389476,0.0,1,1796.6422679849238,"[[12502, 139], [0, 5666]]"
mujeres,2022,VIC_GRUPET,VIC_ES_INDIGENA,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,18307,18307.0,0.0,6.658928278800459,VIC_ES_INDIGENA_ENC=2,VIC_GRUPET_ENC=3,0.30949909870541326,0.9760551248923341,3.153660637381568,28.837104781407735,18307,17672.158209389476,0.0,1,1796.6422679849238,"[[12502, 0], [139, 5666]]"
mujeres,2022,VIC_GRUPET,AGR_ES_INDIGENA,VIC_GRUPET_ENC,AGR_ES_INDIGENA_ENC,17994,14196.731930993892,0.0,5.426697788151606,VIC_GRUPET_ENC=2,AGR_ES_INDIGENA_ENC=1,0.6510503501167055,0.9634838391315075,1.4152594450067222,8.741814599784844,17994,13789.401281758053,0.0,1,1862.6342114038014,"[[5300, 535], [444, 11715]]"
mujeres,2022,VIC_GRUPET,AGR_ES_INDIGENA,VIC_GRUPET_ENC,AGR_ES_INDIGENA_ENC,17994,14196.731930993892,0.0,5.426697788151606,AGR_ES_INDIGENA_ENC=1,VIC_GRUPET_ENC=2,0.6510503501167055,0.9563265306122449,1.4152594450067222,7.4249826124115215,17994,13789.401281758053,0.0,1,1862.6342114038014,"[[5300, 444], [535, 11715]]"
mujeres,2022,VIC_NACIONAL,VIC_TRABAJA,VIC_NACIONAL_ENC,VIC_TRABAJA_ENC,20533,6.275139628315023,0.012244347246818584,23.93746651731359,VIC_TRABAJA_ENC=1,VIC_NACIONAL_ENC=1,0.6745726391662202,0.9971204376934706,1.0007270124228962,1.2515629024306636,20533,6.275139628315023,0.012244347246818584,1,23.93746651731359,"[[34, 6608], [40, 13851]]"
mujeres,2022,VIC_NACIONAL,VIC_ES_INDIGENA,VIC_NACIONAL_ENC,VIC_ES_INDIGENA_ENC,18211,85.89012225863691,1.902165678698394e-20,12.728570644116193,VIC_ES_INDIGENA_ENC=1,VIC_NACIONAL_ENC=1,0.6817857338970952,1.0,1.0022013097793188,2196474.6581736305,18211,85.8901222586369,1.902165678698408e-20,1,12.728570644116193,"[[40, 5755], [0, 12416]]"
mujeres,2022,VIC_NACIONAL,AGR_ES_INDIGENA,VIC_NACIONAL_ENC,AGR_ES_INDIGENA_ENC,18018,6.147156546136903,0.013162355821996066,20.164335664335663,AGR_ES_INDIGENA_ENC=2,VIC_NACIONAL_ENC=1,0.3194583194583195,0.9980925958037108,1.0015946750872327,1.833120462975498,18018,6.147156546136903,0.013162355821996066,1,20.164335664335663,"[[52, 12199], [11, 5756]]"
mujeres,2022,VIC_TRABAJA,AGR_NIV_ESCOLARIDAD,VIC_TRABAJA_ENC,AGR_NIV_ESCOLARIDAD_ENC,19287,1346.8798510698175,2.2787659350202344e-290,242.34847306475865,AGR_NIV_ESCOLARIDAD_ENC=4,VIC_TRABAJA_ENC=1,0.30295017369212424,0.7576504149377593,1.1273571634704957,1.3531737584182446,19287,427.1387226118564,6.817883893029932e-95,1,2529.081764919376,"[[4456, 7119], [1869, 5843]]"
mujeres,2022,VIC_TRABAJA,VIOLENCIA_FISICA,VIC_TRABAJA_ENC,VIOLENCIA_FISICA_ENC,20649,308.5136430860832,4.60277782067826e-69,3161.6630829580126,VIOLENCIA_FISICA_ENC=1,VIC_TRABAJA_ENC=1,0.3482493098939416,0.7365563863566527,1.0893247974415214,1.229262469267777,20649,308.5136430860832,4.60277782067826e-69,1,3161.6630829580126,"[[4115, 6771], [2572, 7191]]"
mujeres,2022,VIC_TRABAJA,DIF_ALFAB,VIC_TRABAJA_ENC,DIF_ALFAB_ENC,19936,243.688898035099,1.2123503470940568e-53,317.70831661316214,VIC_TRABAJA_ENC=2,DIF_ALFAB_ENC=2,0.30357142857142855,0.927793959834432,1.0597284509716531,1.7242102302505327,19936,243.2289005691094,7.77463926648556e-55,1,812.1030296950241,"[[2011, 11402], [471, 6052]]"
